EntryID	Reaction	Buffer	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	ECNumber	CellularLocation
43072	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			Fructose 2,6-bisphosphate	R00762	Uncompetitive inhibition		kcat		20.8		0.5	s^(-1)	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	-	1117	H2O;D-Fructose 1,6-bisphosphate	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43080	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5	Mg2+			R00762	Hill Cooperativity		S_half	Mg2+	1.99E-4		3.2E-5	M	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*A^n)/(A_half^n+A^n)	1117	H2O;D-Fructose 1,6-bisphosphate	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43080	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5	Mg2+			R00762	Hill Cooperativity		concentration	Mg2+			-	-	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*A^n)/(A_half^n+A^n)	1117	H2O;D-Fructose 1,6-bisphosphate	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43080	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5	Mg2+			R00762	Hill Cooperativity		kcat				-	-	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*A^n)/(A_half^n+A^n)	1117	H2O;D-Fructose 1,6-bisphosphate	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43080	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5	Mg2+			R00762	Hill Cooperativity		concentration	D-Fructose 1,6-bisphosphate	3.5E-5		-	M	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*A^n)/(A_half^n+A^n)	1117	H2O;D-Fructose 1,6-bisphosphate	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43080	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5	Mg2+			R00762	Hill Cooperativity		concentration	Enzyme			-	-	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*A^n)/(A_half^n+A^n)	1117	H2O;D-Fructose 1,6-bisphosphate	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43080	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5	Mg2+			R00762	Hill Cooperativity		Hill coefficient	Mg2+	1.83		0.19	-	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*A^n)/(A_half^n+A^n)	1117	H2O;D-Fructose 1,6-bisphosphate	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43088	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			AMP	R00762	Inhibition		S_half	AMP	4.41E-6		1.0E-7	M	Methane metabolism	Phosphate;D-Fructose 6-phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*I^n)/(I_half^n+I^n)	1117	D-Fructose 1,6-bisphosphate;H2O	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43088	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			AMP	R00762	Inhibition		concentration	AMP			-	-	Methane metabolism	Phosphate;D-Fructose 6-phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*I^n)/(I_half^n+I^n)	1117	D-Fructose 1,6-bisphosphate;H2O	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43088	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			AMP	R00762	Inhibition		Hill coefficient	AMP	2.08		0.08	-	Methane metabolism	Phosphate;D-Fructose 6-phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*I^n)/(I_half^n+I^n)	1117	D-Fructose 1,6-bisphosphate;H2O	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43088	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			AMP	R00762	Inhibition		concentration	Enzyme			-	-	Methane metabolism	Phosphate;D-Fructose 6-phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*I^n)/(I_half^n+I^n)	1117	D-Fructose 1,6-bisphosphate;H2O	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43088	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			AMP	R00762	Inhibition		concentration	D-Fructose 1,6-bisphosphate	3.5E-5		-	M	Methane metabolism	Phosphate;D-Fructose 6-phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*I^n)/(I_half^n+I^n)	1117	D-Fructose 1,6-bisphosphate;H2O	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43088	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			AMP	R00762	Inhibition		kcat				-	-	Methane metabolism	Phosphate;D-Fructose 6-phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	(kcat*E*I^n)/(I_half^n+I^n)	1117	D-Fructose 1,6-bisphosphate;H2O	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43096	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			Trinitrophenyl-AMP	R00762	Inhibition		concentration	D-Fructose 1,6-bisphosphate	3.5E-5		-	M	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	-	1117	D-Fructose 1,6-bisphosphate;H2O	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
43096	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase, 50 mM BTP, 2 mM MgCl2, 150 mM KCl, 1 mM EDTA, 0.2 mM NADP+, 10 U/ml Glucose 6-phosphate dehydrogenase, 10 U/ml Glucose 6-phosphate isomerase]	Homo sapiens	37.0	7.5			Trinitrophenyl-AMP	R00762	Inhibition		Kd	Trinitrophenyl-AMP	4.6E-6		-	M	Methane metabolism	D-Fructose 6-phosphate;Phosphate	16213487	Rakus D, Maciaszczyk E, Wawrzycka D, Ulaszewski S, Eschrich K, Dzugaj A: The origin of the high sensitivity of muscle fructose 1,6-bisphosphatase towards AMP, FEBS Lett 2005 (579) , 5577-81	-	1117	D-Fructose 1,6-bisphosphate;H2O	P09467	liver	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
