EntryID	Reaction	Buffer	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	ECNumber	CellularLocation
8531	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Mn2+			R00431	Hill Cooperativity		concentration	Mn2+	2.0E-6		-	M	Glycolysis/Gluconeogenesis	CO2;GDP;Phosphoenolpyruvate	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8532	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Zn2+			R00431	Hill Cooperativity		Activation constant	Zn2+	1.48E-6		1.1E-7	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8532	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Zn2+			R00431	Hill Cooperativity		concentration	Zn2+	1.0E-7	1.0E-5	-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8532	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Zn2+			R00431	Hill Cooperativity		Vmax		1.31666667E-8		3.33333E-10	mol*s^(-1)*g^(-1)	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8533	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Co2+			R00431	Hill Cooperativity		concentration	Co2+	1.0E-7	1.0E-5	-	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8533	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Co2+			R00431	Hill Cooperativity		Vmax		1.41666667E-8		5.0E-10	mol*s^(-1)*g^(-1)	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8533	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Co2+			R00431	Hill Cooperativity		Activation constant	Co2+	1.92E-6		1.8E-7	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8534	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Fe2+			R00431	Hill Cooperativity		concentration	Fe2+	1.0E-7	1.0E-5	-	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8534	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Fe2+			R00431	Hill Cooperativity		Activation constant	Fe2+	3.37E-6		6.7E-7	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8534	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Fe2+			R00431	Hill Cooperativity		Vmax		2.33333333E-8		1.33333E-9	mol*s^(-1)*g^(-1)	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8535	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Mn2+			R00431	Hill Cooperativity		Activation constant	Mn2+	6.2E-7		8.0E-8	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8535	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Mn2+			R00431	Hill Cooperativity		Vmax		2.38833333E-8		6.66667E-10	mol*s^(-1)*g^(-1)	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
8535	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate,  33 mM Tris/HCl, 0.66 mM GSH, 0.8 mM dithiothreitol, 3 mM MgSO4, 1.63 NAD+, 20 mM lactate, 0.7 mM pyruvate, 80 mM KCl, 1.7 mM phosphate]	Rattus norvegicus	30.0	7.4	Mn2+			R00431	Hill Cooperativity		concentration	Mn2+	1.0E-7	3.0E-5	-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	8503871	Maggini S, Stoecklin-Tschan FB, Mörikofer-Zwez S, Walter P: A physiological role of Mn2+ in the regulation of cytosolic phosphoenolpyruvate carboxykinase from rat liver is unlikely, Biochem J 1993 (292) , 365-70	unknown	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19409	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Random Bi Ter		concentration	Oxaloacetate			-	-	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A*B)/(Kia*Kb+Kb*A+Ka*B+A*B)	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
