EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
56574	D-Glucose + ATP = ADP + D-Glucose 6-phosphate		2.7.1.2	[unknown, unknown, unknown, unknown, unknown]	P17709	-	wildtype isozyme Glk1p	glucokinase	Saccharomyces cerevisiae	-	-				R00299	unknown		Keq		2000.0		-	-	Starch and Sucrose metabolism	ADP;D-Glucose 6-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	GLK1*HXKGLK1kcat*(-ADP*G6P/(HXKGLK1Katp*HXKGLK1Kglc*KeqHXK)+ATP*GLC/(HXKGLK1Katp*HXKGLK1Kglc))/((1+ADP/HXKGLK1Kadp+ATP/HXKGLK1Katp)*(1+G6P/HXKGLK1Kg6p+GLC/HXKGLK1Kglc))	793	ATP;D-Glucose
56574	D-Glucose + ATP = ADP + D-Glucose 6-phosphate		2.7.1.2	[unknown, unknown, unknown, unknown, unknown]	P17709	-	wildtype isozyme Glk1p	glucokinase	Saccharomyces cerevisiae	-	-				R00299	unknown		concentration	ADP	0.0012900000000000001		-	M	Starch and Sucrose metabolism	ADP;D-Glucose 6-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	GLK1*HXKGLK1kcat*(-ADP*G6P/(HXKGLK1Katp*HXKGLK1Kglc*KeqHXK)+ATP*GLC/(HXKGLK1Katp*HXKGLK1Kglc))/((1+ADP/HXKGLK1Kadp+ATP/HXKGLK1Katp)*(1+G6P/HXKGLK1Kg6p+GLC/HXKGLK1Kglc))	793	ATP;D-Glucose
56574	D-Glucose + ATP = ADP + D-Glucose 6-phosphate		2.7.1.2	[unknown, unknown, unknown, unknown, unknown]	P17709	-	wildtype isozyme Glk1p	glucokinase	Saccharomyces cerevisiae	-	-				R00299	unknown		concentration	D-Glucose 6-phosphate	7.724832036452161E-4		-	M	Starch and Sucrose metabolism	ADP;D-Glucose 6-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	GLK1*HXKGLK1kcat*(-ADP*G6P/(HXKGLK1Katp*HXKGLK1Kglc*KeqHXK)+ATP*GLC/(HXKGLK1Katp*HXKGLK1Kglc))/((1+ADP/HXKGLK1Kadp+ATP/HXKGLK1Katp)*(1+G6P/HXKGLK1Kg6p+GLC/HXKGLK1Kglc))	793	ATP;D-Glucose
56574	D-Glucose + ATP = ADP + D-Glucose 6-phosphate		2.7.1.2	[unknown, unknown, unknown, unknown, unknown]	P17709	-	wildtype isozyme Glk1p	glucokinase	Saccharomyces cerevisiae	-	-				R00299	unknown		Km	ADP	2.3E-4		-	M	Starch and Sucrose metabolism	ADP;D-Glucose 6-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	GLK1*HXKGLK1kcat*(-ADP*G6P/(HXKGLK1Katp*HXKGLK1Kglc*KeqHXK)+ATP*GLC/(HXKGLK1Katp*HXKGLK1Kglc))/((1+ADP/HXKGLK1Kadp+ATP/HXKGLK1Katp)*(1+G6P/HXKGLK1Kg6p+GLC/HXKGLK1Kglc))	793	ATP;D-Glucose
56574	D-Glucose + ATP = ADP + D-Glucose 6-phosphate		2.7.1.2	[unknown, unknown, unknown, unknown, unknown]	P17709	-	wildtype isozyme Glk1p	glucokinase	Saccharomyces cerevisiae	-	-				R00299	unknown		concentration	ATP	0.00429		-	M	Starch and Sucrose metabolism	ADP;D-Glucose 6-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	GLK1*HXKGLK1kcat*(-ADP*G6P/(HXKGLK1Katp*HXKGLK1Kglc*KeqHXK)+ATP*GLC/(HXKGLK1Katp*HXKGLK1Kglc))/((1+ADP/HXKGLK1Kadp+ATP/HXKGLK1Katp)*(1+G6P/HXKGLK1Kg6p+GLC/HXKGLK1Kglc))	793	ATP;D-Glucose
56574	D-Glucose + ATP = ADP + D-Glucose 6-phosphate		2.7.1.2	[unknown, unknown, unknown, unknown, unknown]	P17709	-	wildtype isozyme Glk1p	glucokinase	Saccharomyces cerevisiae	-	-				R00299	unknown		Km	D-Glucose 6-phosphate	0.03		-	M	Starch and Sucrose metabolism	ADP;D-Glucose 6-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	GLK1*HXKGLK1kcat*(-ADP*G6P/(HXKGLK1Katp*HXKGLK1Kglc*KeqHXK)+ATP*GLC/(HXKGLK1Katp*HXKGLK1Kglc))/((1+ADP/HXKGLK1Kadp+ATP/HXKGLK1Katp)*(1+G6P/HXKGLK1Kg6p+GLC/HXKGLK1Kglc))	793	ATP;D-Glucose
56574	D-Glucose + ATP = ADP + D-Glucose 6-phosphate		2.7.1.2	[unknown, unknown, unknown, unknown, unknown]	P17709	-	wildtype isozyme Glk1p	glucokinase	Saccharomyces cerevisiae	-	-				R00299	unknown		Km	D-Glucose	1.06E-5		-	M	Starch and Sucrose metabolism	ADP;D-Glucose 6-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	GLK1*HXKGLK1kcat*(-ADP*G6P/(HXKGLK1Katp*HXKGLK1Kglc*KeqHXK)+ATP*GLC/(HXKGLK1Katp*HXKGLK1Kglc))/((1+ADP/HXKGLK1Kadp+ATP/HXKGLK1Katp)*(1+G6P/HXKGLK1Kg6p+GLC/HXKGLK1Kglc))	793	ATP;D-Glucose
56574	D-Glucose + ATP = ADP + D-Glucose 6-phosphate		2.7.1.2	[unknown, unknown, unknown, unknown, unknown]	P17709	-	wildtype isozyme Glk1p	glucokinase	Saccharomyces cerevisiae	-	-				R00299	unknown		Km	ATP	8.65E-4		-	M	Starch and Sucrose metabolism	ADP;D-Glucose 6-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	GLK1*HXKGLK1kcat*(-ADP*G6P/(HXKGLK1Katp*HXKGLK1Kglc*KeqHXK)+ATP*GLC/(HXKGLK1Katp*HXKGLK1Kglc))/((1+ADP/HXKGLK1Kadp+ATP/HXKGLK1Katp)*(1+G6P/HXKGLK1Kg6p+GLC/HXKGLK1Kglc))	793	ATP;D-Glucose
56830	ATP + alpha-D-Glucose = ADP + alpha-D-Glucose 6-phosphate		2.7.1.2	[cytosol, cytosol, cytosol, cytosol, cytosol]		-	wildtype	glucokinase	Saccharomyces cerevisiae	-	-				R01786	unknown		concentration	alpha-D-Glucose 6-phosphate	0.0024500000000000004		-	M	Galactose metabolism	alpha-D-Glucose 6-phosphate;ADP	10951190	Teusink B, Passarge J, Reijenga CA, Esgalhado E, van der Weijden CC, Schepper M, Walsh MC, Bakker BM, van Dam K, Westerhoff HV, Snoep JL: Can yeast glycolysis be understood in terms of in vitro kinetics of the constituent enzymes? Testing biochemistry., Eur J Biochem 2000 (267(17)) , 5313-29	cytosol*VmGLK/(KmGLKGLCi*KmGLKATP)*(GLCi*ATP-G6P*ADP/KeqGLK)/((1+GLCi/KmGLKGLCi+G6P/KmGLKG6P)*(1+ATP/KmGLKATP+ADP/KmGLKADP))	10	alpha-D-Glucose;ATP
56830	ATP + alpha-D-Glucose = ADP + alpha-D-Glucose 6-phosphate		2.7.1.2	[cytosol, cytosol, cytosol, cytosol, cytosol]		-	wildtype	glucokinase	Saccharomyces cerevisiae	-	-				R01786	unknown		concentration	ATP			-	-	Galactose metabolism	alpha-D-Glucose 6-phosphate;ADP	10951190	Teusink B, Passarge J, Reijenga CA, Esgalhado E, van der Weijden CC, Schepper M, Walsh MC, Bakker BM, van Dam K, Westerhoff HV, Snoep JL: Can yeast glycolysis be understood in terms of in vitro kinetics of the constituent enzymes? Testing biochemistry., Eur J Biochem 2000 (267(17)) , 5313-29	cytosol*VmGLK/(KmGLKGLCi*KmGLKATP)*(GLCi*ATP-G6P*ADP/KeqGLK)/((1+GLCi/KmGLKGLCi+G6P/KmGLKG6P)*(1+ATP/KmGLKATP+ADP/KmGLKADP))	10	alpha-D-Glucose;ATP
56830	ATP + alpha-D-Glucose = ADP + alpha-D-Glucose 6-phosphate		2.7.1.2	[cytosol, cytosol, cytosol, cytosol, cytosol]		-	wildtype	glucokinase	Saccharomyces cerevisiae	-	-				R01786	unknown		volume				-	-	Galactose metabolism	alpha-D-Glucose 6-phosphate;ADP	10951190	Teusink B, Passarge J, Reijenga CA, Esgalhado E, van der Weijden CC, Schepper M, Walsh MC, Bakker BM, van Dam K, Westerhoff HV, Snoep JL: Can yeast glycolysis be understood in terms of in vitro kinetics of the constituent enzymes? Testing biochemistry., Eur J Biochem 2000 (267(17)) , 5313-29	cytosol*VmGLK/(KmGLKGLCi*KmGLKATP)*(GLCi*ATP-G6P*ADP/KeqGLK)/((1+GLCi/KmGLKGLCi+G6P/KmGLKG6P)*(1+ATP/KmGLKATP+ADP/KmGLKADP))	10	alpha-D-Glucose;ATP
56830	ATP + alpha-D-Glucose = ADP + alpha-D-Glucose 6-phosphate		2.7.1.2	[cytosol, cytosol, cytosol, cytosol, cytosol]		-	wildtype	glucokinase	Saccharomyces cerevisiae	-	-				R01786	unknown		Km	ATP	1.5E-4		-	M	Galactose metabolism	alpha-D-Glucose 6-phosphate;ADP	10951190	Teusink B, Passarge J, Reijenga CA, Esgalhado E, van der Weijden CC, Schepper M, Walsh MC, Bakker BM, van Dam K, Westerhoff HV, Snoep JL: Can yeast glycolysis be understood in terms of in vitro kinetics of the constituent enzymes? Testing biochemistry., Eur J Biochem 2000 (267(17)) , 5313-29	cytosol*VmGLK/(KmGLKGLCi*KmGLKATP)*(GLCi*ATP-G6P*ADP/KeqGLK)/((1+GLCi/KmGLKGLCi+G6P/KmGLKG6P)*(1+ATP/KmGLKATP+ADP/KmGLKADP))	10	alpha-D-Glucose;ATP
56830	ATP + alpha-D-Glucose = ADP + alpha-D-Glucose 6-phosphate		2.7.1.2	[cytosol, cytosol, cytosol, cytosol, cytosol]		-	wildtype	glucokinase	Saccharomyces cerevisiae	-	-				R01786	unknown		Km	alpha-D-Glucose	8.0E-5		-	M	Galactose metabolism	alpha-D-Glucose 6-phosphate;ADP	10951190	Teusink B, Passarge J, Reijenga CA, Esgalhado E, van der Weijden CC, Schepper M, Walsh MC, Bakker BM, van Dam K, Westerhoff HV, Snoep JL: Can yeast glycolysis be understood in terms of in vitro kinetics of the constituent enzymes? Testing biochemistry., Eur J Biochem 2000 (267(17)) , 5313-29	cytosol*VmGLK/(KmGLKGLCi*KmGLKATP)*(GLCi*ATP-G6P*ADP/KeqGLK)/((1+GLCi/KmGLKGLCi+G6P/KmGLKG6P)*(1+ATP/KmGLKATP+ADP/KmGLKADP))	10	alpha-D-Glucose;ATP
