EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
56587	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00360	-	wildtype isozyme Tdh1p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		concentration	NADH	8.67096979846952E-5		-	M	Glycolysis/Gluconeogenesis	NADH;H+;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH1*TDHTDH1kcat*(GAP*NAD/(TDHTDH1Kgap*TDHTDH1Knad)-BPG*NADH/(KeqTDH*TDHTDH1Kgap*TDHTDH1Knad))/((1+BPG/TDHTDH1Kbpg+GAP/TDHTDH1Kgap)*(1+NAD/TDHTDH1Knad+NADH/TDHTDH1Knadh))	7844	Phosphate;NAD+;D-Glyceraldehyde 3-phosphate
56587	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00360	-	wildtype isozyme Tdh1p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		concentration	3-Phospho-D-glyceroyl phosphate	7.36873499865602E-7		-	M	Glycolysis/Gluconeogenesis	NADH;H+;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH1*TDHTDH1kcat*(GAP*NAD/(TDHTDH1Kgap*TDHTDH1Knad)-BPG*NADH/(KeqTDH*TDHTDH1Kgap*TDHTDH1Knad))/((1+BPG/TDHTDH1Kbpg+GAP/TDHTDH1Kgap)*(1+NAD/TDHTDH1Knad+NADH/TDHTDH1Knadh))	7844	Phosphate;NAD+;D-Glyceraldehyde 3-phosphate
56587	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00360	-	wildtype isozyme Tdh1p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		kcat		19.12		-	s^(-1)	Glycolysis/Gluconeogenesis	NADH;H+;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH1*TDHTDH1kcat*(GAP*NAD/(TDHTDH1Kgap*TDHTDH1Knad)-BPG*NADH/(KeqTDH*TDHTDH1Kgap*TDHTDH1Knad))/((1+BPG/TDHTDH1Kbpg+GAP/TDHTDH1Kgap)*(1+NAD/TDHTDH1Knad+NADH/TDHTDH1Knadh))	7844	Phosphate;NAD+;D-Glyceraldehyde 3-phosphate
56587	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00360	-	wildtype isozyme Tdh1p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		Keq		0.00533412710224736		-	-	Glycolysis/Gluconeogenesis	NADH;H+;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH1*TDHTDH1kcat*(GAP*NAD/(TDHTDH1Kgap*TDHTDH1Knad)-BPG*NADH/(KeqTDH*TDHTDH1Kgap*TDHTDH1Knad))/((1+BPG/TDHTDH1Kbpg+GAP/TDHTDH1Kgap)*(1+NAD/TDHTDH1Knad+NADH/TDHTDH1Knadh))	7844	Phosphate;NAD+;D-Glyceraldehyde 3-phosphate
56587	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00360	-	wildtype isozyme Tdh1p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		concentration	NAD+	0.0015032903020153101		-	M	Glycolysis/Gluconeogenesis	NADH;H+;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH1*TDHTDH1kcat*(GAP*NAD/(TDHTDH1Kgap*TDHTDH1Knad)-BPG*NADH/(KeqTDH*TDHTDH1Kgap*TDHTDH1Knad))/((1+BPG/TDHTDH1Kbpg+GAP/TDHTDH1Kgap)*(1+NAD/TDHTDH1Knad+NADH/TDHTDH1Knadh))	7844	Phosphate;NAD+;D-Glyceraldehyde 3-phosphate
56587	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00360	-	wildtype isozyme Tdh1p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		Km	NADH	6.0E-5		-	M	Glycolysis/Gluconeogenesis	NADH;H+;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH1*TDHTDH1kcat*(GAP*NAD/(TDHTDH1Kgap*TDHTDH1Knad)-BPG*NADH/(KeqTDH*TDHTDH1Kgap*TDHTDH1Knad))/((1+BPG/TDHTDH1Kbpg+GAP/TDHTDH1Kgap)*(1+NAD/TDHTDH1Knad+NADH/TDHTDH1Knadh))	7844	Phosphate;NAD+;D-Glyceraldehyde 3-phosphate
56588	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00358	-	wildtype isozyme Tdh2p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		concentration	NAD+	0.0015032903020153101		-	M	Glycolysis/Gluconeogenesis	H+;NADH;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH2*TDHTDH2kcat*(GAP*NAD/(TDHTDH2Kgap*TDHTDH2Knad)-BPG*NADH/(KeqTDH*TDHTDH2Kgap*TDHTDH2Knad))/((1+BPG/TDHTDH2Kbpg+GAP/TDHTDH2Kgap)*(1+NAD/TDHTDH2Knad+NADH/TDHTDH2Knadh))	7844	Phosphate;D-Glyceraldehyde 3-phosphate;NAD+
56588	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00358	-	wildtype isozyme Tdh2p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		concentration	Enzyme	0.0		-	M	Glycolysis/Gluconeogenesis	H+;NADH;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH2*TDHTDH2kcat*(GAP*NAD/(TDHTDH2Kgap*TDHTDH2Knad)-BPG*NADH/(KeqTDH*TDHTDH2Kgap*TDHTDH2Knad))/((1+BPG/TDHTDH2Kbpg+GAP/TDHTDH2Kgap)*(1+NAD/TDHTDH2Knad+NADH/TDHTDH2Knadh))	7844	Phosphate;D-Glyceraldehyde 3-phosphate;NAD+
56588	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00358	-	wildtype isozyme Tdh2p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		concentration	NADH	8.67096979846952E-5		-	M	Glycolysis/Gluconeogenesis	H+;NADH;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH2*TDHTDH2kcat*(GAP*NAD/(TDHTDH2Kgap*TDHTDH2Knad)-BPG*NADH/(KeqTDH*TDHTDH2Kgap*TDHTDH2Knad))/((1+BPG/TDHTDH2Kbpg+GAP/TDHTDH2Kgap)*(1+NAD/TDHTDH2Knad+NADH/TDHTDH2Knadh))	7844	Phosphate;D-Glyceraldehyde 3-phosphate;NAD+
56588	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00358	-	wildtype isozyme Tdh2p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		Km	D-Glyceraldehyde 3-phosphate	7.700000000000001E-4		-	M	Glycolysis/Gluconeogenesis	H+;NADH;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH2*TDHTDH2kcat*(GAP*NAD/(TDHTDH2Kgap*TDHTDH2Knad)-BPG*NADH/(KeqTDH*TDHTDH2Kgap*TDHTDH2Knad))/((1+BPG/TDHTDH2Kbpg+GAP/TDHTDH2Kgap)*(1+NAD/TDHTDH2Knad+NADH/TDHTDH2Knadh))	7844	Phosphate;D-Glyceraldehyde 3-phosphate;NAD+
56588	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00358	-	wildtype isozyme Tdh2p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		concentration	D-Glyceraldehyde 3-phosphate	3.15891028770503E-4		-	M	Glycolysis/Gluconeogenesis	H+;NADH;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH2*TDHTDH2kcat*(GAP*NAD/(TDHTDH2Kgap*TDHTDH2Knad)-BPG*NADH/(KeqTDH*TDHTDH2Kgap*TDHTDH2Knad))/((1+BPG/TDHTDH2Kbpg+GAP/TDHTDH2Kgap)*(1+NAD/TDHTDH2Knad+NADH/TDHTDH2Knadh))	7844	Phosphate;D-Glyceraldehyde 3-phosphate;NAD+
56588	NAD+ + D-Glyceraldehyde 3-phosphate + Phosphate = NADH + H+ + 3-Phospho-D-glyceroyl phosphate		1.2.1.12	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P00358	-	wildtype isozyme Tdh2p	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	Saccharomyces cerevisiae	-	-				R01061	unknown		Km	NADH	6.0E-5		-	M	Glycolysis/Gluconeogenesis	H+;NADH;3-Phospho-D-glyceroyl phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	TDH2*TDHTDH2kcat*(GAP*NAD/(TDHTDH2Kgap*TDHTDH2Knad)-BPG*NADH/(KeqTDH*TDHTDH2Kgap*TDHTDH2Knad))/((1+BPG/TDHTDH2Kbpg+GAP/TDHTDH2Kgap)*(1+NAD/TDHTDH2Knad+NADH/TDHTDH2Knadh))	7844	Phosphate;D-Glyceraldehyde 3-phosphate;NAD+
