EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
20962	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00942	-	wildtype	triose-phosphate isomerase	Saccharomyces cerevisiae	25.0	7.5				R01015	Michaelis-Menten		kcat		16666.6667		-	s^(-1)	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20963	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		concentration	D-Glyceraldehyde 3-phosphate	0.0	0.0016	-	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20963	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		Keq		18.9		-	-	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20963	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		concentration	Enzyme			-	-	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20963	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		kcat		8666.66667		-	s^(-1)	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20963	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		Km	D-Glyceraldehyde 3-phosphate	3.2E-4		2.0E-5	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20964	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	muscle	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		kcat		8500.0		-	s^(-1)	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20964	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	muscle	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		concentration	Enzyme			-	-	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20964	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	muscle	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		concentration	D-Glyceraldehyde 3-phosphate	0.0	0.0016	-	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20964	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	muscle	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		Km	D-Glyceraldehyde 3-phosphate	3.2E-4		1.0E-5	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20964	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown]	P00939	muscle	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5				R01015	Michaelis-Menten		Keq		18.9		-	-	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km+S)	4	D-Glyceraldehyde 3-phosphate
20968	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00942	-	wildtype	triose-phosphate isomerase	Saccharomyces cerevisiae	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		kcat		16666.6667		-	s^(-1)	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20968	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00942	-	wildtype	triose-phosphate isomerase	Saccharomyces cerevisiae	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		Km	D-Glyceraldehyde 3-phosphate	0.00127		6.0E-5	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20968	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00942	-	wildtype	triose-phosphate isomerase	Saccharomyces cerevisiae	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		Ki	Phosphoenolpyruvate	0.009		-	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20968	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00942	-	wildtype	triose-phosphate isomerase	Saccharomyces cerevisiae	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		Keq		19.0		-	-	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20968	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00942	-	wildtype	triose-phosphate isomerase	Saccharomyces cerevisiae	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		concentration	Phosphoenolpyruvate	0.0	0.03	-	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20968	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00942	-	wildtype	triose-phosphate isomerase	Saccharomyces cerevisiae	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		concentration	Enzyme			-	-	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20968	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00942	-	wildtype	triose-phosphate isomerase	Saccharomyces cerevisiae	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		concentration	D-Glyceraldehyde 3-phosphate	0.0	0.0016	-	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20969	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		Keq		18.9		-	-	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20969	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		concentration	D-Glyceraldehyde 3-phosphate	0.0	0.0016	-	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20969	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		Ki	Phosphoenolpyruvate	0.0025		-	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20969	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		concentration	Enzyme			-	-	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20969	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		kcat		8666.66667		-	s^(-1)	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
20969	D-Glyceraldehyde 3-phosphate = Glycerone phosphate	[ 50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase,  50 mM triethanolamine, 0.2 mM NADH, 18 µg/ml glycerol phosphate dehydrogenase]	5.3.1.1	[unknown, unknown, unknown, unknown]	P00939	liver	wildtype	triose-phosphate isomerase	Oryctolagus cuniculus	25.0	7.5			Phosphoenolpyruvate	R01015	Competitive inhibition		Km	D-Glyceraldehyde 3-phosphate	3.2E-4		2.0E-5	M	Fructose and Mannose metabolism	Glycerone phosphate	5506172	Krietsch WK, Pentchev PG, Klingenbürg H, Hofstätter T, Bücher T: The isolation and crystallization of yeast and rabbit liver triose phosphate isomerase and a comparative characterization with the rabbit muscle enzyme, Eur J Biochem 1970 (14) , 289-300	E*kcat*S/(Km*(1+I/Ki)+S)	4	D-Glyceraldehyde 3-phosphate
